,client_id,cons_price_idx,euribor_three_months
6344,6344,93.994,4.857
6345,6345,93.994,4.857
6346,6346,93.994,4.857
6347,6347,93.994,4.857
6348,6348,93.994,4.857
6349,6349,93.994,4.857
6350,6350,93.994,4.857
6351,6351,93.994,4.857
6352,6352,93.994,4.857
6353,6353,93.994,4.857
6354,6354,93.994,4.857
6355,6355,93.994,4.857
6356,6356,93.994,4.857
6357,6357,93.994,4.857
6358,6358,93.994,4.857
6359,6359,93.994,4.857
6360,6360,93.994,4.857
6361,6361,93.994,4.857
6362,6362,93.994,4.857
6363,6363,93.994,4.857
6364,6364,93.994,4.857
6365,6365,93.994,4.857
6366,6366,93.994,4.857
6367,6367,93.994,4.857
6368,6368,93.994,4.857
6369,6369,93.994,4.857
6370,6370,93.994,4.857
6371,6371,93.994,4.857
6372,6372,93.994,4.857
6373,6373,93.994,4.857
6374,6374,93.994,4.857
6375,6375,93.994,4.857
6376,6376,93.994,4.857
6377,6377,93.994,4.857
6378,6378,93.994,4.857
6379,6379,93.994,4.857
6380,6380,93.994,4.857
6381,6381,93.994,4.857
6382,6382,93.994,4.857
6383,6383,93.994,4.857
6384,6384,93.994,4.857
6385,6385,93.994,4.857
6386,6386,93.994,4.857
6387,6387,93.994,4.857
6388,6388,93.994,4.857
6389,6389,93.994,4.857
6390,6390,93.994,4.857
6391,6391,93.994,4.857
6392,6392,93.994,4.857
6393,6393,93.994,4.857
6394,6394,93.994,4.857
6395,6395,93.994,4.857
6396,6396,93.994,4.857
6397,6397,93.994,4.857
6398,6398,93.994,4.857
6399,6399,93.994,4.857
6400,6400,93.994,4.857
6401,6401,93.994,4.857
6402,6402,93.994,4.857
6403,6403,93.994,4.857
6404,6404,93.994,4.857
6405,6405,93.994,4.857
6406,6406,93.994,4.857
6407,6407,93.994,4.857
6408,6408,93.994,4.857
6409,6409,93.994,4.857
6410,6410,93.994,4.857
6411,6411,93.994,4.857
6412,6412,93.994,4.857
6413,6413,93.994,4.857
6414,6414,93.994,4.857
6415,6415,93.994,4.857
6416,6416,93.994,4.857
6417,6417,93.994,4.857
6418,6418,93.994,4.857
6419,6419,93.994,4.857
6420,6420,93.994,4.857
6421,6421,93.994,4.857
6422,6422,93.994,4.857
6423,6423,93.994,4.857
6424,6424,93.994,4.857
6425,6425,93.994,4.857
6426,6426,93.994,4.857
6427,6427,93.994,4.857
6428,6428,93.994,4.857
6429,6429,93.994,4.857
6430,6430,93.994,4.857
6431,6431,93.994,4.857
6432,6432,93.994,4.857
6433,6433,93.994,4.857
6434,6434,93.994,4.857
6435,6435,93.994,4.857
6436,6436,93.994,4.857
6437,6437,93.994,4.857
6438,6438,93.994,4.857
6439,6439,93.994,4.857
6440,6440,93.994,4.857
6441,6441,93.994,4.857
6442,6442,93.994,4.857
6443,6443,93.994,4.857
6444,6444,93.994,4.857
6445,6445,93.994,4.857
6446,6446,93.994,4.857
6447,6447,93.994,4.857
6448,6448,93.994,4.857
6449,6449,93.994,4.857
6450,6450,93.994,4.857
6451,6451,93.994,4.857
6452,6452,93.994,4.857
6453,6453,93.994,4.857
6454,6454,93.994,4.857
6455,6455,93.994,4.857
6456,6456,93.994,4.857
6457,6457,93.994,4.857
6458,6458,93.994,4.857
6459,6459,93.994,4.857
6460,6460,93.994,4.857
6461,6461,93.994,4.857
6462,6462,93.994,4.857
6463,6463,93.994,4.857
6464,6464,93.994,4.857
6465,6465,93.994,4.857
6466,6466,93.994,4.857
6467,6467,93.994,4.857
6468,6468,93.994,4.857
6469,6469,93.994,4.857
6470,6470,93.994,4.857
6471,6471,93.994,4.857
6472,6472,93.994,4.857
6473,6473,93.994,4.857
6474,6474,93.994,4.857
6475,6475,93.994,4.857
6476,6476,93.994,4.857
6477,6477,93.994,4.857
6478,6478,93.994,4.857
6479,6479,93.994,4.857
6480,6480,93.994,4.857
6481,6481,93.994,4.857
6482,6482,93.994,4.857
6483,6483,93.994,4.857
6484,6484,93.994,4.857
6485,6485,93.994,4.857
6486,6486,93.994,4.857
6487,6487,93.994,4.857
6488,6488,93.994,4.857
6489,6489,93.994,4.857
6490,6490,93.994,4.857
6491,6491,93.994,4.857
6492,6492,93.994,4.857
6493,6493,93.994,4.857
6494,6494,93.994,4.857
6495,6495,93.994,4.857
6496,6496,93.994,4.857
6497,6497,93.994,4.857
6498,6498,93.994,4.857
6499,6499,93.994,4.857
6500,6500,93.994,4.857
6501,6501,93.994,4.857
6502,6502,93.994,4.857
6503,6503,93.994,4.857
6504,6504,93.994,4.857
6505,6505,93.994,4.857
6506,6506,93.994,4.857
6507,6507,93.994,4.857
6508,6508,93.994,4.857
6509,6509,93.994,4.857
6510,6510,93.994,4.857
6511,6511,93.994,4.857
6512,6512,93.994,4.857
6513,6513,93.994,4.857
6514,6514,93.994,4.857
6515,6515,93.994,4.857
6516,6516,93.994,4.857
6517,6517,93.994,4.857
6518,6518,93.994,4.857
6519,6519,93.994,4.857
6520,6520,93.994,4.857
6521,6521,93.994,4.857
6522,6522,93.994,4.857
6523,6523,93.994,4.857
6524,6524,93.994,4.857
6525,6525,93.994,4.857
6526,6526,93.994,4.857
6527,6527,93.994,4.857
6528,6528,93.994,4.857
6529,6529,93.994,4.857
6530,6530,93.994,4.857
6531,6531,93.994,4.857
6532,6532,93.994,4.857
6533,6533,93.994,4.857
6534,6534,93.994,4.857
6535,6535,93.994,4.857
6536,6536,93.994,4.857
6537,6537,93.994,4.857
6538,6538,93.994,4.857
6539,6539,93.994,4.857
6540,6540,93.994,4.857
6541,6541,93.994,4.857
6542,6542,93.994,4.857
6543,6543,93.994,4.857
6544,6544,93.994,4.857
6545,6545,93.994,4.857
6546,6546,93.994,4.857
6547,6547,93.994,4.857
6548,6548,93.994,4.857
6549,6549,93.994,4.857
6550,6550,93.994,4.857
6551,6551,93.994,4.857
6552,6552,93.994,4.857
6553,6553,93.994,4.857
6554,6554,93.994,4.857
6555,6555,93.994,4.857
6556,6556,93.994,4.857
6557,6557,93.994,4.857
6558,6558,93.994,4.857
6559,6559,93.994,4.857
6560,6560,93.994,4.857
6561,6561,93.994,4.857
6562,6562,93.994,4.857
6563,6563,93.994,4.857
6564,6564,93.994,4.857
6565,6565,93.994,4.857
6566,6566,93.994,4.857
6567,6567,93.994,4.857
6568,6568,93.994,4.857
6569,6569,93.994,4.857
6570,6570,93.994,4.857
6571,6571,93.994,4.857
6572,6572,93.994,4.857
6573,6573,93.994,4.857
6574,6574,93.994,4.857
6575,6575,93.994,4.857
6576,6576,93.994,4.857
6577,6577,93.994,4.857
6578,6578,93.994,4.857
6579,6579,93.994,4.857
6580,6580,93.994,4.857
6581,6581,93.994,4.857
6582,6582,93.994,4.857
6583,6583,93.994,4.857
6584,6584,93.994,4.857
6585,6585,93.994,4.857
6586,6586,93.994,4.857
6587,6587,93.994,4.857
6588,6588,93.994,4.857
6589,6589,93.994,4.857
6590,6590,93.994,4.857
6591,6591,93.994,4.857
6592,6592,93.994,4.857
6593,6593,93.994,4.857
6594,6594,93.994,4.857
6595,6595,93.994,4.857
6596,6596,93.994,4.857
6597,6597,93.994,4.857
6598,6598,93.994,4.857
6599,6599,93.994,4.857
6600,6600,93.994,4.857
6601,6601,93.994,4.857
6602,6602,93.994,4.857
6603,6603,93.994,4.857
6604,6604,93.994,4.857
6605,6605,93.994,4.857
6606,6606,93.994,4.857
6607,6607,93.994,4.857
6608,6608,93.994,4.857
6609,6609,93.994,4.857
6610,6610,93.994,4.857
6611,6611,93.994,4.857
6612,6612,93.994,4.857
6613,6613,93.994,4.857
6614,6614,93.994,4.857
6615,6615,93.994,4.857
6616,6616,93.994,4.857
6617,6617,93.994,4.857
6618,6618,93.994,4.857
6619,6619,93.994,4.857
6620,6620,93.994,4.857
6621,6621,93.994,4.857
6622,6622,93.994,4.857
6623,6623,93.994,4.857
6624,6624,93.994,4.857
6625,6625,93.994,4.857
6626,6626,93.994,4.857
6627,6627,93.994,4.857
6628,6628,93.994,4.857
6629,6629,93.994,4.857
6630,6630,93.994,4.857
6631,6631,93.994,4.857
6632,6632,93.994,4.857
6633,6633,93.994,4.857
6634,6634,93.994,4.857
6635,6635,93.994,4.857
6636,6636,93.994,4.857
6637,6637,93.994,4.857
6638,6638,93.994,4.857
6639,6639,93.994,4.857
6640,6640,93.994,4.857
6641,6641,93.994,4.857
6642,6642,93.994,4.857
6643,6643,93.994,4.857
6644,6644,93.994,4.857
6645,6645,93.994,4.857
6646,6646,93.994,4.857
6647,6647,93.994,4.857
6648,6648,93.994,4.857
6649,6649,93.994,4.857
6650,6650,93.994,4.857
6651,6651,93.994,4.857
6652,6652,93.994,4.857
6653,6653,93.994,4.857
6654,6654,93.994,4.857
6655,6655,93.994,4.857
6656,6656,93.994,4.857
6657,6657,93.994,4.857
6658,6658,93.994,4.857
6659,6659,93.994,4.857
6660,6660,93.994,4.857
6661,6661,93.994,4.857
6662,6662,93.994,4.857
6663,6663,93.994,4.857
6664,6664,93.994,4.857
6665,6665,93.994,4.857
6666,6666,93.994,4.857
6667,6667,93.994,4.857
6668,6668,93.994,4.857
6669,6669,93.994,4.857
6670,6670,93.994,4.857
6671,6671,93.994,4.857
6672,6672,93.994,4.857
6673,6673,93.994,4.857
6674,6674,93.994,4.857
6675,6675,93.994,4.857
6676,6676,93.994,4.857
6677,6677,93.994,4.857
6678,6678,93.994,4.857
6679,6679,93.994,4.857
6680,6680,93.994,4.857
6681,6681,93.994,4.857
6682,6682,93.994,4.857
6683,6683,93.994,4.857
6684,6684,93.994,4.857
6685,6685,93.994,4.857
6686,6686,93.994,4.857
6687,6687,93.994,4.857
6688,6688,93.994,4.857
6689,6689,93.994,4.857
6690,6690,93.994,4.857
6691,6691,93.994,4.857
6692,6692,93.994,4.857
6693,6693,93.994,4.857
6694,6694,93.994,4.857
6695,6695,93.994,4.857
6696,6696,93.994,4.857
6697,6697,93.994,4.857
6698,6698,93.994,4.857
6699,6699,93.994,4.857
6700,6700,93.994,4.857
6701,6701,93.994,4.857
6702,6702,93.994,4.857
6703,6703,93.994,4.857
6704,6704,93.994,4.857
6705,6705,93.994,4.857
6706,6706,93.994,4.857
6707,6707,93.994,4.857
6708,6708,93.994,4.857
6709,6709,93.994,4.857
6710,6710,93.994,4.857
6711,6711,93.994,4.857
6712,6712,93.994,4.857
6713,6713,93.994,4.857
6714,6714,93.994,4.857
6715,6715,93.994,4.857
6716,6716,93.994,4.857
6717,6717,93.994,4.857
6718,6718,93.994,4.857
6719,6719,93.994,4.857
6720,6720,93.994,4.857
6721,6721,93.994,4.857
6722,6722,93.994,4.857
6723,6723,93.994,4.857
6724,6724,93.994,4.857
6725,6725,93.994,4.857
6726,6726,93.994,4.857
6727,6727,93.994,4.857
6728,6728,93.994,4.857
6729,6729,93.994,4.857
6730,6730,93.994,4.857
6731,6731,93.994,4.857
6732,6732,93.994,4.857
6733,6733,93.994,4.857
6734,6734,93.994,4.857
6735,6735,93.994,4.857
6736,6736,93.994,4.857
6737,6737,93.994,4.857
6738,6738,93.994,4.857
6739,6739,93.994,4.857
6740,6740,93.994,4.857
6741,6741,93.994,4.857
6742,6742,93.994,4.857
6743,6743,93.994,4.857
6744,6744,93.994,4.857
6745,6745,93.994,4.857
6746,6746,93.994,4.857
6747,6747,93.994,4.857
6748,6748,93.994,4.857
6749,6749,93.994,4.857
6750,6750,93.994,4.857
6751,6751,93.994,4.857
6752,6752,93.994,4.857
6753,6753,93.994,4.857
6754,6754,93.994,4.857
6755,6755,93.994,4.857
6756,6756,93.994,4.857
6757,6757,93.994,4.857
6758,6758,93.994,4.857
6759,6759,93.994,4.857
6760,6760,93.994,4.857
6761,6761,93.994,4.857
6762,6762,93.994,4.857
6763,6763,93.994,4.857
6764,6764,93.994,4.857
6765,6765,93.994,4.857
6766,6766,93.994,4.857
6767,6767,93.994,4.857
6768,6768,93.994,4.857
6769,6769,93.994,4.857
6770,6770,93.994,4.857
6771,6771,93.994,4.857
6772,6772,93.994,4.857
6773,6773,93.994,4.857
6774,6774,93.994,4.857
6775,6775,93.994,4.857
6776,6776,93.994,4.857
6777,6777,93.994,4.857
6778,6778,93.994,4.857
6779,6779,93.994,4.857
6780,6780,93.994,4.857
6781,6781,93.994,4.857
6782,6782,93.994,4.857
6783,6783,93.994,4.857
6784,6784,93.994,4.857
6785,6785,93.994,4.857
6786,6786,93.994,4.857
6787,6787,93.994,4.857
6788,6788,93.994,4.857
6789,6789,93.994,4.857
6790,6790,93.994,4.857
6791,6791,93.994,4.857
6792,6792,93.994,4.857
6793,6793,93.994,4.857
6794,6794,93.994,4.857
6795,6795,93.994,4.857
6796,6796,93.994,4.857
6797,6797,93.994,4.857
6798,6798,93.994,4.857
6799,6799,93.994,4.857
6800,6800,93.994,4.857
6801,6801,93.994,4.857
6802,6802,93.994,4.857
6803,6803,93.994,4.857
6804,6804,93.994,4.857
6805,6805,93.994,4.857
6806,6806,93.994,4.857
6807,6807,93.994,4.857
6808,6808,93.994,4.857
6809,6809,93.994,4.857
6810,6810,93.994,4.857
6811,6811,93.994,4.857
6812,6812,93.994,4.857
6813,6813,93.994,4.857
6814,6814,93.994,4.857
6815,6815,93.994,4.857
6816,6816,93.994,4.857
6817,6817,93.994,4.857
6818,6818,93.994,4.857
6819,6819,93.994,4.857
6820,6820,93.994,4.857
6821,6821,93.994,4.857
6822,6822,93.994,4.857
6823,6823,93.994,4.857
6824,6824,93.994,4.857
6825,6825,93.994,4.857
6826,6826,93.994,4.857
6827,6827,93.994,4.857
6828,6828,93.994,4.857
6829,6829,93.994,4.857
6830,6830,93.994,4.857
6831,6831,93.994,4.857
6832,6832,93.994,4.857
6833,6833,93.994,4.857
6834,6834,93.994,4.857
6835,6835,93.994,4.857
6836,6836,93.994,4.857
6837,6837,93.994,4.857
6838,6838,93.994,4.857
6839,6839,93.994,4.857
6840,6840,93.994,4.857
6841,6841,93.994,4.857
6842,6842,93.994,4.857
6843,6843,93.994,4.857
6844,6844,93.994,4.857
6845,6845,93.994,4.857
6846,6846,93.994,4.857
6847,6847,93.994,4.857
6848,6848,93.994,4.857
6849,6849,93.994,4.857
6850,6850,93.994,4.857
6851,6851,93.994,4.857
6852,6852,93.994,4.857
6853,6853,93.994,4.857
6854,6854,93.994,4.857
6855,6855,93.994,4.857
6856,6856,93.994,4.857
6857,6857,93.994,4.857
6858,6858,93.994,4.857
6859,6859,93.994,4.857
6860,6860,93.994,4.857
6861,6861,93.994,4.857
6862,6862,93.994,4.857
6863,6863,93.994,4.857
6864,6864,93.994,4.857
6865,6865,93.994,4.857
6866,6866,93.994,4.857
6867,6867,93.994,4.857
6868,6868,93.994,4.857
6869,6869,93.994,4.857
6870,6870,93.994,4.857
6871,6871,93.994,4.857
6872,6872,93.994,4.857
6873,6873,93.994,4.857
6874,6874,93.994,4.857
6875,6875,93.994,4.857
6876,6876,93.994,4.857
6877,6877,93.994,4.857
6878,6878,93.994,4.857
6879,6879,93.994,4.857
6880,6880,93.994,4.857
6881,6881,93.994,4.857
6882,6882,93.994,4.857
6883,6883,93.994,4.857
6884,6884,93.994,4.857
6885,6885,93.994,4.857
6886,6886,93.994,4.857
6887,6887,93.994,4.857
6888,6888,93.994,4.857
6889,6889,93.994,4.86
6890,6890,93.994,4.86
6891,6891,93.994,4.86
6892,6892,93.994,4.86
6893,6893,93.994,4.86
6894,6894,93.994,4.86
6895,6895,93.994,4.86
6896,6896,93.994,4.86
6897,6897,93.994,4.86
6898,6898,93.994,4.86
6899,6899,93.994,4.86
6900,6900,93.994,4.86
6901,6901,93.994,4.86
6902,6902,93.994,4.86
6903,6903,93.994,4.86
6904,6904,93.994,4.86
6905,6905,93.994,4.86
6906,6906,93.994,4.86
6907,6907,93.994,4.86
6908,6908,93.994,4.86
6909,6909,93.994,4.86
6910,6910,93.994,4.86
6911,6911,93.994,4.86
6912,6912,93.994,4.86
6913,6913,93.994,4.86
6914,6914,93.994,4.86
6915,6915,93.994,4.86
6916,6916,93.994,4.86
6917,6917,93.994,4.86
6918,6918,93.994,4.86
6919,6919,93.994,4.86
6920,6920,93.994,4.86
6921,6921,93.994,4.86
6922,6922,93.994,4.86
6923,6923,93.994,4.86
6924,6924,93.994,4.86
6925,6925,93.994,4.86
6926,6926,93.994,4.86
6927,6927,93.994,4.86
6928,6928,93.994,4.86
6929,6929,93.994,4.86
6930,6930,93.994,4.86
6931,6931,93.994,4.86
6932,6932,93.994,4.86
6933,6933,93.994,4.86
6934,6934,93.994,4.86
6935,6935,93.994,4.86
6936,6936,93.994,4.86
6937,6937,93.994,4.86
6938,6938,93.994,4.86
6939,6939,93.994,4.86
6940,6940,93.994,4.86
6941,6941,93.994,4.86
6942,6942,93.994,4.86
6943,6943,93.994,4.86
6944,6944,93.994,4.86
6945,6945,93.994,4.86
6946,6946,93.994,4.86
6947,6947,93.994,4.86
6948,6948,93.994,4.86
6949,6949,93.994,4.86
6950,6950,93.994,4.86
6951,6951,93.994,4.86
6952,6952,93.994,4.86
6953,6953,93.994,4.86
6954,6954,93.994,4.86
6955,6955,93.994,4.86
6956,6956,93.994,4.86
6957,6957,93.994,4.86
6958,6958,93.994,4.86
6959,6959,93.994,4.86
6960,6960,93.994,4.86
6961,6961,93.994,4.86
6962,6962,93.994,4.86
6963,6963,93.994,4.86
6964,6964,93.994,4.86
6965,6965,93.994,4.86
6966,6966,93.994,4.86
6967,6967,93.994,4.86
6968,6968,93.994,4.86
6969,6969,93.994,4.86
6970,6970,93.994,4.86
6971,6971,93.994,4.86
6972,6972,93.994,4.86
6973,6973,93.994,4.86
6974,6974,93.994,4.86
6975,6975,93.994,4.86
6976,6976,93.994,4.86
6977,6977,93.994,4.86
6978,6978,93.994,4.86
6979,6979,93.994,4.86
6980,6980,93.994,4.86
6981,6981,93.994,4.86
6982,6982,93.994,4.86
6983,6983,93.994,4.86
6984,6984,93.994,4.86
6985,6985,93.994,4.86
6986,6986,93.994,4.86
6987,6987,93.994,4.86
6988,6988,93.994,4.86
6989,6989,93.994,4.86
6990,6990,93.994,4.86
6991,6991,93.994,4.86
6992,6992,93.994,4.86
6993,6993,93.994,4.86
6994,6994,93.994,4.86
6995,6995,93.994,4.86
6996,6996,93.994,4.86
6997,6997,93.994,4.86
6998,6998,93.994,4.86
6999,6999,93.994,4.86
7000,7000,93.994,4.86
7001,7001,93.994,4.86
7002,7002,93.994,4.86
7003,7003,93.994,4.86
7004,7004,93.994,4.86
7005,7005,93.994,4.86
7006,7006,93.994,4.86
7007,7007,93.994,4.86
7008,7008,93.994,4.86
7009,7009,93.994,4.86
7010,7010,93.994,4.86
7011,7011,93.994,4.86
7012,7012,93.994,4.86
7013,7013,93.994,4.86
7014,7014,93.994,4.86
7015,7015,93.994,4.86
7016,7016,93.994,4.86
7017,7017,93.994,4.86
7018,7018,93.994,4.86
7019,7019,93.994,4.86
7020,7020,93.994,4.86
7021,7021,93.994,4.86
7022,7022,93.994,4.86
7023,7023,93.994,4.86
7024,7024,93.994,4.86
7025,7025,93.994,4.86
7026,7026,93.994,4.86
7027,7027,93.994,4.86
7028,7028,93.994,4.86
7029,7029,93.994,4.86
7030,7030,93.994,4.86
7031,7031,93.994,4.86
7032,7032,93.994,4.86
7033,7033,93.994,4.86
7034,7034,93.994,4.86
7035,7035,93.994,4.86
7036,7036,93.994,4.86
7037,7037,93.994,4.86
7038,7038,93.994,4.86
7039,7039,93.994,4.86
7040,7040,93.994,4.86
7041,7041,93.994,4.86
7042,7042,93.994,4.86
7043,7043,93.994,4.86
7044,7044,93.994,4.86
7045,7045,93.994,4.86
7046,7046,93.994,4.86
7047,7047,93.994,4.86
7048,7048,93.994,4.86
7049,7049,93.994,4.86
7050,7050,93.994,4.86
7051,7051,93.994,4.86
7052,7052,93.994,4.86
7053,7053,93.994,4.86
7054,7054,93.994,4.86
7055,7055,93.994,4.86
7056,7056,93.994,4.86
7057,7057,93.994,4.86
7058,7058,93.994,4.86
7059,7059,93.994,4.86
7060,7060,93.994,4.86
7061,7061,93.994,4.86
7062,7062,93.994,4.86
7063,7063,93.994,4.86
7064,7064,93.994,4.86
7065,7065,93.994,4.86
7066,7066,93.994,4.86
7067,7067,93.994,4.86
7068,7068,93.994,4.86
7069,7069,93.994,4.86
7070,7070,93.994,4.86
7071,7071,93.994,4.86
7072,7072,93.994,4.86
7073,7073,93.994,4.86
7074,7074,93.994,4.86
7075,7075,93.994,4.86
7076,7076,93.994,4.86
7077,7077,93.994,4.86
7078,7078,93.994,4.86
7079,7079,93.994,4.86
7080,7080,93.994,4.86
7081,7081,93.994,4.86
7082,7082,93.994,4.86
7083,7083,93.994,4.86
7084,7084,93.994,4.86
7085,7085,93.994,4.86
7086,7086,93.994,4.86
7087,7087,93.994,4.86
7088,7088,93.994,4.86
7089,7089,93.994,4.86
7090,7090,93.994,4.86
7091,7091,93.994,4.86
7092,7092,93.994,4.86
7093,7093,93.994,4.86
7094,7094,93.994,4.86
7095,7095,93.994,4.86
7096,7096,93.994,4.86
7097,7097,93.994,4.86
7098,7098,93.994,4.86
7099,7099,93.994,4.86
7100,7100,93.994,4.86
7101,7101,93.994,4.86
7102,7102,93.994,4.86
7103,7103,93.994,4.86
7104,7104,93.994,4.86
7105,7105,93.994,4.86
7106,7106,93.994,4.86
7107,7107,93.994,4.86
7108,7108,93.994,4.86
7109,7109,93.994,4.86
7110,7110,93.994,4.86
7111,7111,93.994,4.86
7112,7112,93.994,4.86
7113,7113,93.994,4.86
7114,7114,93.994,4.86
7115,7115,93.994,4.86
7116,7116,93.994,4.86
7117,7117,93.994,4.86
7118,7118,93.994,4.86
7119,7119,93.994,4.86
7120,7120,93.994,4.86
7121,7121,93.994,4.86
7122,7122,93.994,4.86
7123,7123,93.994,4.86
7124,7124,93.994,4.86
7125,7125,93.994,4.86
7126,7126,93.994,4.86
7127,7127,93.994,4.86
7128,7128,93.994,4.86
7129,7129,93.994,4.86
7130,7130,93.994,4.86
7131,7131,93.994,4.86
7132,7132,93.994,4.86
7133,7133,93.994,4.86
7134,7134,93.994,4.86
7135,7135,93.994,4.86
7136,7136,93.994,4.86
7137,7137,93.994,4.86
7138,7138,93.994,4.86
7139,7139,93.994,4.86
7140,7140,93.994,4.86
7141,7141,93.994,4.86
7142,7142,93.994,4.86
7143,7143,93.994,4.86
7144,7144,93.994,4.86
7145,7145,93.994,4.86
7146,7146,93.994,4.86
7147,7147,93.994,4.86
7148,7148,93.994,4.86
7149,7149,93.994,4.86
7150,7150,93.994,4.86
7151,7151,93.994,4.86
7152,7152,93.994,4.86
7153,7153,93.994,4.86
7154,7154,93.994,4.86
7155,7155,93.994,4.86
7156,7156,93.994,4.86
7157,7157,93.994,4.86
7158,7158,93.994,4.86
7159,7159,93.994,4.86
7160,7160,93.994,4.86
7161,7161,93.994,4.86
7162,7162,93.994,4.86
7163,7163,93.994,4.86
7164,7164,93.994,4.86
7165,7165,93.994,4.86
7166,7166,93.994,4.86
7167,7167,93.994,4.86
7168,7168,93.994,4.86
7169,7169,93.994,4.86
7170,7170,93.994,4.86
7171,7171,93.994,4.86
7172,7172,93.994,4.86
7173,7173,93.994,4.86
7174,7174,93.994,4.86
7175,7175,93.994,4.86
7176,7176,93.994,4.86
7177,7177,93.994,4.86
7178,7178,93.994,4.86
7179,7179,93.994,4.86
7180,7180,93.994,4.86
7181,7181,93.994,4.86
7182,7182,93.994,4.86
7183,7183,93.994,4.86
7184,7184,93.994,4.86
7185,7185,93.994,4.86
7186,7186,93.994,4.86
7187,7187,93.994,4.86
7188,7188,93.994,4.86
7189,7189,93.994,4.86
7190,7190,93.994,4.86
7191,7191,93.994,4.86
7192,7192,93.994,4.86
7193,7193,93.994,4.86
7194,7194,93.994,4.86
7195,7195,93.994,4.86
7196,7196,93.994,4.86
7197,7197,93.994,4.86
7198,7198,93.994,4.86
7199,7199,93.994,4.86
7200,7200,93.994,4.86
7201,7201,93.994,4.86
7202,7202,93.994,4.86
7203,7203,93.994,4.86
7204,7204,93.994,4.86
7205,7205,93.994,4.86
7206,7206,93.994,4.86
7207,7207,93.994,4.86
7208,7208,93.994,4.86
7209,7209,93.994,4.86
7210,7210,93.994,4.86
7211,7211,93.994,4.86
7212,7212,93.994,4.86
7213,7213,93.994,4.86
7214,7214,93.994,4.86
7215,7215,93.994,4.86
7216,7216,93.994,4.86
7217,7217,93.994,4.86
7218,7218,93.994,4.86
7219,7219,93.994,4.86
7220,7220,93.994,4.86
7221,7221,93.994,4.86
7222,7222,93.994,4.86
7223,7223,93.994,4.86
7224,7224,93.994,4.86
7225,7225,93.994,4.86
7226,7226,93.994,4.86
7227,7227,93.994,4.86
7228,7228,93.994,4.86
7229,7229,93.994,4.86
7230,7230,93.994,4.86
7231,7231,93.994,4.86
7232,7232,93.994,4.86
7233,7233,93.994,4.86
7234,7234,93.994,4.86
7235,7235,93.994,4.86
7236,7236,93.994,4.86
7237,7237,93.994,4.86
7238,7238,93.994,4.86
7239,7239,93.994,4.86
7240,7240,93.994,4.86
7241,7241,93.994,4.86
7242,7242,93.994,4.86
7243,7243,93.994,4.86
7244,7244,93.994,4.86
7245,7245,93.994,4.86
7246,7246,93.994,4.86
7247,7247,93.994,4.86
7248,7248,93.994,4.86
7249,7249,93.994,4.86
7250,7250,93.994,4.86
7251,7251,93.994,4.86
7252,7252,93.994,4.86
7253,7253,93.994,4.86
7254,7254,93.994,4.86
7255,7255,93.994,4.86
7256,7256,93.994,4.86
7257,7257,93.994,4.86
7258,7258,93.994,4.86
7259,7259,93.994,4.86
7260,7260,93.994,4.86
7261,7261,93.994,4.86
7262,7262,93.994,4.86
7263,7263,93.994,4.86
7264,7264,93.994,4.86
7265,7265,93.994,4.86
7266,7266,93.994,4.86
7267,7267,93.994,4.86
7268,7268,93.994,4.86
7269,7269,93.994,4.86
7270,7270,93.994,4.86
7271,7271,93.994,4.86
7272,7272,93.994,4.86
7273,7273,93.994,4.86
7274,7274,93.994,4.86
7275,7275,93.994,4.86
7276,7276,93.994,4.86
7277,7277,93.994,4.86
7278,7278,93.994,4.86
7279,7279,93.994,4.86
7280,7280,93.994,4.86
7281,7281,93.994,4.86
7282,7282,93.994,4.86
7283,7283,93.994,4.86
7284,7284,93.994,4.86
7285,7285,93.994,4.86
7286,7286,93.994,4.86
7287,7287,93.994,4.86
7288,7288,93.994,4.86
7289,7289,93.994,4.86
7290,7290,93.994,4.86
7291,7291,93.994,4.86
7292,7292,93.994,4.86
7293,7293,93.994,4.86
7294,7294,93.994,4.86
7295,7295,93.994,4.86
7296,7296,93.994,4.86
7297,7297,93.994,4.86
7298,7298,93.994,4.86
7299,7299,93.994,4.86
7300,7300,93.994,4.86
7301,7301,93.994,4.86
7302,7302,93.994,4.86
7303,7303,93.994,4.86
7304,7304,93.994,4.86
7305,7305,93.994,4.86
7306,7306,93.994,4.86
7307,7307,93.994,4.86
7308,7308,93.994,4.86
7309,7309,93.994,4.86
7310,7310,93.994,4.86
7311,7311,93.994,4.86
7312,7312,93.994,4.86
7313,7313,93.994,4.86
7314,7314,93.994,4.86
7315,7315,93.994,4.86
7316,7316,93.994,4.86
7317,7317,93.994,4.86
7318,7318,93.994,4.86
7319,7319,93.994,4.86
7320,7320,93.994,4.86
7321,7321,93.994,4.86
7322,7322,93.994,4.86
7323,7323,93.994,4.86
7324,7324,93.994,4.864
7325,7325,93.994,4.864
7326,7326,93.994,4.864
7327,7327,93.994,4.864
7328,7328,93.994,4.864
7329,7329,93.994,4.864
7330,7330,93.994,4.864
7331,7331,93.994,4.864
7332,7332,93.994,4.864
7333,7333,93.994,4.864
7334,7334,93.994,4.864
7335,7335,93.994,4.864
7336,7336,93.994,4.864
7337,7337,93.994,4.864
7338,7338,93.994,4.864
7339,7339,93.994,4.864
7340,7340,93.994,4.864
7341,7341,93.994,4.864
